beta,w_s,S_T,minC,overload_time,W,U
7.714285714285714,0.4642857142857143,21.266784744527055,0.5574159894314346,23.0,21.387081976565966,0.7048921393655043
8.428571428571429,0.4642857142857143,20.999780179651736,0.5448594335836987,24.0,21.368343210170053,0.6804200238487258
9.142857142857142,0.4642857142857143,20.731060374850347,0.5318363011091627,26.0,21.34393213325528,0.6583652103404916
9.857142857142858,0.4642857142857143,20.461340726866393,0.5182675898304083,27.0,21.314966743240134,0.6382213086897905
10.571428571428571,0.4642857142857143,20.19446530892946,0.5045771401463786,28.0,21.282924052729058,0.6197086309832616
11.285714285714286,0.4642857142857143,19.93025755966367,0.4908018806453977,29.0,21.248495867858388,0.6025333400007586
12.0,0.4642857142857143,19.668454853138382,0.4769779909486768,30.0,21.21226947637139,0.5864739237708885
2.0,0.4857142857142857,23.09561910317287,0.6,10.0,21.701618030294174,1.0946483966364617
2.7142857142857144,0.4857142857142857,23.01488073098155,0.6,12.0,21.78614883477144,0.980460935042059
3.428571428571429,0.4857142857142857,22.87765744107046,0.6,14.0,21.846318191311557,0.8885649043106157
4.142857142857142,0.4857142857142857,22.69396718138985,0.5990753961438754,16.0,21.884293081417862,0.8141840175255045
4.857142857142858,0.4857142857142857,22.472548107689658,0.5937642979779899,18.0,21.902671158682292,0.7531270779833927
5.571428571428571,0.4857142857142857,22.220712463207253,0.5851235337590059,20.0,21.904211988160235,0.7020366654554167
6.285714285714286,0.4857142857142857,21.94431672345001,0.5740599365542146,22.0,21.891600449967264,0.6583706993663265
7.0,0.4857142857142857,21.64781219036113,0.5611791319036261,24.0,21.867289741948746,0.6202642885236627
7.714285714285714,0.4857142857142857,21.33432430076344,0.5468757636850053,26.0,21.833421715780855,0.5863677785068655
8.428571428571429,0.4857142857142857,21.00374359659171,0.5312661747468205,27.0,21.79157122428851,0.5556693603681843
9.142857142857142,0.4857142857142857,20.655658577785907,0.5148240258822714,29.0,21.74324166906753,0.5274625353973783
9.857142857142858,0.4857142857142857,20.29210366295146,0.4976905735932218,31.0,21.690067382102605,0.5012885476088018
10.571428571428571,0.4857142857142857,19.911291584994554,0.4795997713063464,33.0,21.63314593979959,0.4767737411860301
11.285714285714286,0.4857142857142857,19.50991376638998,0.46111989084314386,35.0,21.57347304392388,0.45365352406994425
12.0,0.4857142857142857,19.081577103765596,0.44163899652877314,36.0,21.512026888189634,0.4317534696681086
2.0,0.5071428571428571,23.234689275641365,0.6,11.0,22.296405110061535,1.0436610114364884
2.7142857142857144,0.5071428571428571,23.17842765126168,0.6,13.0,22.3720587228672,0.9180090049631904
3.428571428571429,0.5071428571428571,23.05360133353327,0.6,15.0,22.420653463662454,0.816991151531506
4.142857142857142,0.5071428571428571,22.87009679008701,0.5979620226850718,17.0,22.44478746693808,0.7350895811981393
4.857142857142858,0.5071428571428571,22.633250539905973,0.591149185632111,20.0,22.446980866613337,0.6674936319181906
5.571428571428571,0.5071428571428571,22.349445101077492,0.5804446611998872,22.0,22.430423070951083,0.6104949395292314
6.285714285714286,0.5071428571428571,22.0246514338221,0.5669887567089317,24.0,22.39835138674193,0.5613708983712112
7.0,0.5071428571428571,21.66017435451376,0.5512417594911692,27.0,22.353301703296857,0.5181052446731795
7.714285714285714,0.5071428571428571,21.24762117651592,0.5334811550975279,29.0,22.296808896856334,0.47916190533703673
8.428571428571429,0.5071428571428571,20.78990447401817,0.5136996790079688,31.0,22.23169782326152,0.4436477496040141
9.142857142857142,0.5071428571428571,20.27045266846371,0.492034183275924,34.0,22.159344890178467,0.410800485536694
9.857142857142858,0.5071428571428571,19.67710597556451,0.468382985637183,37.0,22.082225346716694,0.3802451881660893
10.571428571428571,0.5071428571428571,18.978079729709403,0.4424952684309115,40.0,22.00336041148584,0.35184611722205544
11.285714285714286,0.5071428571428571,18.2470158835456,0.4135806161469911,40.0,21.926728642188294,0.325711599149726
12.0,0.5071428571428571,17.600341743159277,0.3807479498848992,40.0,21.853186483341908,0.3016594232841931
2.0,0.5285714285714286,23.369872569015282,0.6,11.0,22.900051779141748,0.9941402622065356
2.7142857142857144,0.5285714285714286,23.336476681616638,0.6,14.0,22.969717726690643,0.858161590780664
3.428571428571429,0.5285714285714286,23.215486005379127,0.6,16.0,23.008376303333577,0.7491636238047739
4.142857142857142,0.5285714285714286,23.020332504610895,0.5965696180857938,19.0,23.020109726844147,0.6609460602618502
4.857142857142858,0.5285714285714286,22.752048320557208,0.5878627631507376,21.0,23.007572706302966,0.5880879698316146
5.571428571428571,0.5285714285714286,22.41388607920228,0.5747917249390745,24.0,22.974434422634754,0.5265377912165634
6.285714285714286,0.5285714285714286,22.00365936161059,0.5583670599629531,27.0,22.92386757467085,0.47330671225720355
7.0,0.5285714285714286,21.509831919896484,0.5387283580877066,30.0,22.858457185627884,0.4262393176100714
7.714285714285714,0.5285714285714286,20.912316147549483,0.5157474006079387,33.0,22.780887558142794,0.38387712386159395
8.428571428571429,0.5285714285714286,20.172018093145248,0.4891862581197211,37.0,22.69437574841625,0.3453194070437938
9.142857142857142,0.5285714285714286,19.228475845069042,0.45807111999736966,40.0,22.604656883520413,0.31030216159220564
9.857142857142858,0.5285714285714286,18.30975144425555,0.4203067434946156,40.0,22.51791557460207,0.2788496211462157
10.571428571428571,0.5285714285714286,17.510831575531167,0.3709113703088214,40.0,22.435145436363463,0.2505732348087765
11.285714285714286,0.5285714285714286,16.813122922058046,0.2893662516668013,40.0,22.356610042384602,0.22511406238535453
12.0,0.5285714285714286,16.201182024467418,0.19020639196998448,40.0,22.282394698816315,0.2021721703671995
2.0,0.55,23.502388295396198,0.6,12.0,23.51295179840145,0.9461451356691233
2.7142857142857144,0.55,23.483780291663024,0.6,14.0,23.578321957767287,0.800820830720265
3.428571428571429,0.55,23.360876193551526,0.5999040337939,17.0,23.609622268289634,0.6850883913432707
4.142857142857142,0.55,23.139942783037426,0.5948002516712587,20.0,23.610715003703568,0.5917806018912812
4.857142857142858,0.55,22.819985482539703,0.5838338368012733,23.0,23.585346522410838,0.5149716072703432
5.571428571428571,0.55,22.393743630679655,0.5679762359867468,26.0,23.53729533473272,0.4502112674240354
6.285714285714286,0.55,21.834958109285253,0.5475161536124268,30.0,23.469547991425046,0.394254255053778
7.0,0.55,21.103177823726092,0.5221744689224674,34.0,23.385951507992534,0.3449766528664859
7.714285714285714,0.55,20.09842689990068,0.49088058375087673,39.0,23.291749173870237,0.30114339572962423
8.428571428571429,0.55,18.906950338735125,0.450628333764489,40.0,23.19755122918211,0.2625870711612257
9.142857142857142,0.55,17.88423612469751,0.39223459416749173,40.0,23.107797314822662,0.2288366497499597
9.857142857142858,0.55,17.007483330840458,0.27846287428014216,40.0,23.02319812928734,0.1992628414200704
10.571428571428571,0.55,16.25282275765224,0.15733447360839192,40.0,22.94408369862011,0.1733492048393656
11.285714285714286,0.55,15.600542310523148,0.04973056454637548,40.0,22.8705215891378,0.1506590133338815
12.0,0.55,15.045148448036311,0.0,40.0,22.80240588417309,0.13081435977533237
2.0,0.5714285714285714,23.628563511431075,0.6,12.0,24.134398643629837,0.8996045868812697
2.7142857142857144,0.5714285714285714,23.621007806168045,0.6,15.0,24.198321934982665,0.7460479588300923
3.428571428571429,0.5714285714285714,23.487252310754567,0.5994133251986405,18.0,24.22452392198991,0.6247578966040511
4.142857142857142,0.5714285714285714,23.22743179391443,0.5925072300811002,22.0,24.217440698406357,0.5276405048652719
4.857142857142858,0.5714285714285714,22.823579646218228,0.5788816474269415,25.0,24.18081102157022,0.4481003023706086
5.571428571428571,0.5714285714285714,22.250791835536564,0.559349610631046,29.0,24.119412174386667,0.38141179523681423
6.285714285714286,0.5714285714285714,21.433941572697062,0.533318460960223,34.0,24.03711477799648,0.324218731718053
7.0,0.5714285714285714,20.203807158834863,0.4988272909811469,40.0,23.94145413878001,0.2746647760329667
7.714285714285714,0.5714285714285714,18.836113883619547,0.44952435020245596,40.0,23.84657840177877,0.2322867786092635
8.428571428571429,0.5714285714285714,17.684853932366575,0.3502395733346943,40.0,23.75696415138899,0.19617753344094202
9.142857142857142,0.5714285714285714,16.712808996087485,0.1979059902187415,40.0,23.673580942490794,0.16541903424831939
9.857142857142858,0.5714285714285714,15.889101404190756,0.06501023809750008,40.0,23.59683428009275,0.13925756332022676
10.571428571428571,0.5714285714285714,15.201119651441342,0.0,40.0,23.52674472390738,0.11705447770747689
11.285714285714286,0.5714285714285714,14.745329845599056,0.0,40.0,23.464050547714912,0.09835958092517193
12.0,0.5714285714285714,14.445762971080327,0.0,40.0,23.409387239239532,0.08279595140636989
2.0,0.5928571428571429,23.75237628334424,0.6,13.0,24.765276973775798,0.8546250371618604
2.7142857142857144,0.5928571428571429,23.74854296530274,0.6,16.0,24.829963777146528,0.6938656508570452
3.428571428571429,0.5928571428571429,23.59202287503634,0.5986726398390266,19.0,24.853196242908588,0.5681485859701798
4.142857142857142,0.5928571428571429,23.2671470771502,0.5896311712819791,23.0,24.839542742597335,0.4683451781125016
4.857142857142858,0.5928571428571429,22.742366470436526,0.5728950511896149,28.0,24.79425941973772,0.387362215346606
5.571428571428571,0.5928571428571429,21.928749531615043,0.548465003279413,33.0,24.721877162437693,0.32005283514301536
6.285714285714286,0.5928571428571429,20.60975612539774,0.5137284725750907,40.0,24.630466078703748,0.26328576089737776
7.0,0.5928571428571429,19.023429834856238,0.4596954370607227,40.0,24.53767460353184,0.21596280728873346
7.714285714285714,0.5928571428571429,17.707497810993743,0.32521877718788395,40.0,24.450518935089676,0.17675720728627764
8.428571428571429,0.5928571428571429,16.613630029323986,0.1544316516097968,40.0,24.370370011489975,0.14432422483652213
9.142857142857142,0.5928571428571429,15.701645461166056,0.007719091385146329,40.0,24.297766468075707,0.11757074959034368
9.857142857142858,0.5928571428571429,15.026834561103927,0.0,40.0,24.232976769236515,0.09560829690006897
10.571428571428571,0.5928571428571429,14.61767816167576,0.0,40.0,24.177343144925672,0.07782261528102483
11.285714285714286,0.5928571428571429,14.347803656014714,0.0,40.0,24.129949009016332,0.06349875920597998
12.0,0.5928571428571429,14.164641075669037,0.0,40.0,24.08931530378114,0.05196574235312487
2.0,0.6142857142857143,23.868709997558856,0.6,13.0,25.40467952597318,0.8111121933877481
2.7142857142857144,0.6142857142857143,23.864638976959334,0.6,17.0,25.47311665685981,0.644244630819349
3.428571428571429,0.6142857142857143,23.67090086249746,0.5976969130725677,21.0,25.495562234601767,0.5152010231410319
4.142857142857142,0.6142857142857143,23.254721919286446,0.5861503552824769,25.0,25.47776034638882,0.41387907147643976
4.857142857142858,0.6142857142857143,22.542649331134086,0.5654555878707012,30.0,25.425816377075066,0.3325889383784988
5.571428571428571,0.6142857142857143,21.31344696498581,0.5338581686060335,38.0,25.346379194557038,0.26601814427992027
6.285714285714286,0.6142857142857143,19.495389806845953,0.482459384163326,40.0,25.25845024414362,0.2117467956449477
7.0,0.6142857142857143,17.963703760268892,0.3402684730188771,40.0,25.175701240299254,0.16803436902658037
7.714285714285714,0.6142857142857143,16.709978694886438,0.1463629706109204,40.0,25.100236254751405,0.1329136816077133
8.428571428571429,0.6142857142857143,15.68174915779458,0.0,40.0,25.032873293343574,0.10481200716007943
9.142857142857142,0.6142857142857143,14.985012144924607,0.0,40.0,24.974201212331984,0.0824888854496385
9.857142857142858,0.6142857142857143,14.575164143549603,0.0,40.0,24.925430063479332,0.06501814767137552
10.571428571428571,0.6142857142857143,14.310740736938198,0.0,40.0,24.88484140266049,0.05139083771564078
11.285714285714286,0.6142857142857143,14.131425271370038,0.0,40.0,24.850493854125013,0.0407377127810337
12.0,0.6142857142857143,14.007818140975017,0.0,40.0,24.821024621002167,0.03238732108968725
2.0,0.6357142857142857,23.98160434952489,0.6,14.0,26.053373316070292,0.7691519469562873
2.7142857142857144,0.6357142857142857,23.967459009898544,0.6,18.0,26.127664128235725,0.597153212322121
3.428571428571429,0.6357142857142857,23.717585803442347,0.5962312369568503,22.0,26.15141825834946,0.46583109400590256
4.142857142857142,0.6357142857142857,23.174876428576802,0.5817935983344106,27.0,26.131933782696787,0.36409280823909035
4.857142857142858,0.6357142857142857,22.167061179243596,0.5559939683872981,34.0,26.075848355835074,0.283600952722964
5.571428571428571,0.6357142857142857,20.30261127595496,0.512765466109546,40.0,25.99792650946972,0.21935701004240918
6.285714285714286,0.6357142857142857,18.48433017390989,0.39810579913183164,40.0,25.921733817476767,0.16892329532593248
7.0,0.6357142857142857,17.017500159011888,0.17434460596990198,40.0,25.852331211503873,0.1295404096310179
7.714285714285714,0.6357142857142857,15.833674288969354,0.0,40.0,25.791100064655637,0.09894713067998985
8.428571428571429,0.6357142857142857,15.043524115830158,0.0,40.0,25.738833111226604,0.07538122881882747
9.142857142857142,0.6357142857142857,14.59498345533946,0.0,40.0,25.696667987955603,0.05750625285981885
9.857142857142858,0.6357142857142857,14.310624653714699,0.0,40.0,25.662437090710302,0.043988173536530575
10.571428571428571,0.6357142857142857,14.125752469847567,0.0,40.0,25.63419587767751,0.03375846925977824
11.285714285714286,0.6357142857142857,13.998968632925642,0.0,40.0,25.61026388635041,0.02597950141930198
12.0,0.6357142857142857,13.91273342301091,0.0,40.0,25.58973920893122,0.020050251973998838
2.0,0.6571428571428571,24.08732670546787,0.6,14.0,26.71075757793519,0.7286807112316196
2.7142857142857144,0.6571428571428571,24.05467683940922,0.6,18.0,26.793456026314978,0.552551590090177
3.428571428571429,0.6571428571428571,23.732529714319003,0.5943999773132587,23.0,26.821162370234752,0.4200087122285044
4.142857142857142,0.6571428571428571,23.005252437146538,0.576484225787505,30.0,26.801916857821382,0.3188229800427918
4.857142857142858,0.6571428571428571,21.513019028659212,0.543470690466272,39.0,26.74569134181388,0.24025456480677476
5.571428571428571,0.6571428571428571,19.324802444880547,0.47500106818528604,40.0,26.679098171275093,0.17975587859054776
6.285714285714286,0.6571428571428571,17.57104128272283,0.24184076664469648,40.0,26.61759086661607,0.1337897806371081
7.0,0.6571428571428571,16.17679842808519,0.02596936162764224,40.0,26.563600066500396,0.09907741659252936
7.714285714285714,0.6571428571428571,15.201072489812258,0.0,40.0,26.518111827903475,0.07308822764671014
8.428571428571429,0.6571428571428571,14.670431452473167,0.0,40.0,26.482556799671034,0.05394339659567686
9.142857142857142,0.6571428571428571,14.348515263985277,0.0,40.0,26.454847636627814,0.03992072800716437
9.857142857142858,0.6571428571428571,14.145063918088718,0.0,40.0,26.432688051209734,0.029643276723089577
10.571428571428571,0.6571428571428571,14.007037374323051,0.0,40.0,26.414232495361688,0.02207091943444118
11.285714285714286,0.6571428571428571,13.91638389037902,0.0,40.0,26.39866876039818,0.016483967000340133
12.0,0.6571428571428571,13.850257413972486,0.0,40.0,26.385113556073602,0.012332978606496299
2.0,0.6785714285714286,24.187037840771488,0.6,15.0,27.37705674343144,0.6897217508031112
2.7142857142857144,0.6785714285714286,24.125034070341595,0.6,19.0,27.47046431337573,0.5104080773401188
3.428571428571429,0.6785714285714286,23.701129202783967,0.5921348012248199,25.0,27.504069876880223,0.37757431445396483
4.142857142857142,0.6785714285714286,22.712502964891527,0.5698799473973268,33.0,27.48766884020435,0.27789827418927404
4.857142857142858,0.6785714285714286,20.57255937946879,0.525439201740409,40.0,27.438503764946944,0.20247050910419623
5.571428571428571,0.6785714285714286,18.430257020197317,0.3557723713895797,40.0,27.387819104396225,0.14647378666061037
6.285714285714286,0.6785714285714286,16.7493588566065,0.1004611897337646,40.0,27.342837747606033,0.10529591851793191
7.0,0.6785714285714286,15.493630679852751,0.0,40.0,27.305212672166462,0.07528396403094201
7.714285714285714,0.6785714285714286,14.81184519438901,0.0,40.0,27.27660751788755,0.05374826686849483
8.428571428571429,0.6785714285714286,14.42495372300136,0.0,40.0,27.255848797522585,0.03846859992975461
9.142857142857142,0.6785714285714286,14.18641117670282,0.0,40.0,27.240088339612115,0.027622501367735933
9.857142857142858,0.6785714285714286,14.03081666836172,0.0,40.0,27.227419399504743,0.019893503338609425
10.571428571428571,0.6785714285714286,13.929588304142909,0.0,40.0,27.216896572328658,0.014371226593121757
11.285714285714286,0.6785714285714286,13.859219877018473,0.0,40.0,27.20780563058816,0.010404603874846546
12.0,0.6785714285714286,13.812296275272956,0.0,40.0,27.199893732622176,0.007550216019432031
2.0,0.7,24.281454417651155,0.6,15.0,28.052315446319206,0.6522737436547692
2.7142857142857144,0.7,24.17660583948358,0.5998065084617799,21.0,28.158572493204233,0.4706760219595272
3.428571428571429,0.7,23.61961732027546,0.5893404842818548,27.0,28.200323731839983,0.33845320815606583
4.142857142857142,0.7,22.239374717444544,0.561418501039023,37.0,28.189382768086897,0.24114683056141753
4.857142857142858,0.7,19.68786012296149,0.4940977063858368,40.0,28.154625409320698,0.16988618798309846
5.571428571428571,0.7,17.61454936536858,0.2191706550609859,40.0,28.121663713568857,0.11875150926531633
6.285714285714286,0.7,16.0127396657876,0.0,40.0,28.094049146593143,0.08242250939931246
7.0,0.7,15.053490486922234,0.0,40.0,28.073451587489533,0.05695856530308902
7.714285714285714,0.7,14.553559414012257,0.0,40.0,28.06043980965201,0.03941640882976078
8.428571428571429,0.7,14.255421024251232,0.0,40.0,28.051812600752918,0.02735538658794439
9.142857142857142,0.7,14.070548806533754,0.0,40.0,28.04554414081028,0.019048304639074982
9.857142857142858,0.7,13.953731546995867,0.0,40.0,28.04052746168398,0.01330773054701999
10.571428571428571,0.7,13.873996535702373,0.0,40.0,28.036100913837984,0.009318637273912665
11.285714285714286,0.7,13.821486002579851,0.0,40.0,28.03212749286503,0.006541055306668234
12.0,0.7,13.782957299470505,0.0,40.0,28.02844159946168,0.004597730185780488
